bar_index,sequence_id,n_legs,trend,shape,efficiency_ratio,atr_at_event,volatility_regime,session,close_price,high_price,low_price,label_outcome,label_pnl_atr,label_bars_to_outcome,label_win,regime_viterbi,regime_smoothed_prob,regime_prob_BREAKOUT,regime_prob_PULLBACK,regime_prob_CHOPZONE,regime_prob_COMPRESSION
431,S31_6,6,ascending,converging,0.2143,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9999983045226516,9.281808232648134e-07,0.9999983045226516,2.877368716473096e-07,4.795596534467236e-07
431,S31_6,6,ascending,converging,0.2143,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9999993626996857,3.186499658401178e-07,0.9999993626996857,1.194945354241675e-07,1.9915581311729977e-07
431,S31_6,6,ascending,converging,0.2143,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9999993283280612,1.925546725510209e-07,0.9999993283280612,3.5877027904662655e-07,1.2034698716592088e-07
431,S31_6,6,ascending,converging,0.2143,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9999987350533918,1.201965366670172e-07,0.9999987350533918,1.0696264354049766e-06,7.512363627559584e-08
431,S31_6,6,ascending,converging,0.2143,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9999968215365448,7.744593270640106e-08,0.9999968215365448,3.0526121508423955e-06,4.8405371627515715e-08
431,S31_6,6,ascending,converging,0.2143,8.1341,high,other,3199.9,3200.19,3197.08,LOSS,-0.5,11,0,PULLBACK,0.9999906335951138,5.1595204890794976e-08,0.9999906335951138,9.282043287661126e-06,3.2766393678132374e-08
436,S32_6,6,ascending,converging,0.2316,7.92363,high,other,3224.98,3225.41,3223.08,WIN,3.0,7,1,PULLBACK,0.9951101888433875,6.515990040563102e-09,0.9951101888433875,0.004889705375192532,9.92654298692232e-08
436,S32_6,6,ascending,converging,0.2316,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,PULLBACK,0.9706474569242837,6.056562627094232e-09,0.9706474569242837,0.02935213186749828,4.051516554017192e-07
436,S32_6,6,ascending,converging,0.2316,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,PULLBACK,0.7684195886317435,1.4074629115146964e-08,0.7684195886317435,0.2315784798350457,1.9174585815924346e-06
436,S32_6,6,ascending,converging,0.2316,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,CHOPZONE,0.6344211598192471,6.130088962430097e-09,0.36556791884519413,0.6344211598192471,1.0915205470008825e-05
436,S32_6,6,ascending,converging,0.2316,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,CHOPZONE,0.9187501811351059,1.3118757279759567e-09,0.08122077399474728,0.9187501811351059,2.9043558271176462e-05
436,S32_6,6,ascending,converging,0.2316,7.92363,high,other,3224.98,3225.41,3223.08,LOSS,-0.5,1,0,CHOPZONE,0.9899279880984097,1.9653209055696087e-10,0.010022340975148607,0.9899279880984097,4.967072990974595e-05
459,S33_6,6,ascending,diverging,0.0731,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9995114458625944,3.085724379672125e-09,0.0002051447220436855,0.9995114458625944,0.00028340632963741875
459,S33_6,6,ascending,diverging,0.0731,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9995481063703049,2.3044342470002884e-09,0.00015979049738301033,0.9995481063703049,0.00029210082787790447
459,S33_6,6,ascending,diverging,0.0731,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9995317787053994,1.670270454692811e-09,0.00014743214126907792,0.9995317787053994,0.0003207874830609993
459,S33_6,6,ascending,diverging,0.0731,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.999512843457335,1.223694197329174e-09,0.0001370253146585311,0.999512843457335,0.0003501300043121993
459,S33_6,6,ascending,diverging,0.0731,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9994921350820396,9.060718995200134e-10,0.00012820249986296144,0.9994921350820396,0.00037966151202553503
459,S33_6,6,ascending,diverging,0.0731,6.53929,high,other,3158.71,3163.89,3157.37,TIMEOUT,0.0,50,0,CHOPZONE,0.9994706491175521,6.78413331035544e-10,0.0001208513290509329,0.9994706491175521,0.0004084988749835666
467,S34_6,6,descending,converging,0.0007,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,CHOPZONE,0.9995563287380825,2.7860893289625132e-09,0.00016753371460797868,0.9995563287380825,0.0002761347612201678
467,S34_6,6,descending,converging,0.0007,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,CHOPZONE,0.9995275462705189,1.5540930180915938e-09,0.00014489423383888674,0.9995275462705189,0.0003275579415492979
467,S34_6,6,descending,converging,0.0007,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,CHOPZONE,0.9994616419976978,6.079041169065536e-10,0.00011822891244450768,0.9994616419976978,0.0004201284819534188
467,S34_6,6,descending,converging,0.0007,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,CHOPZONE,0.9993896452617912,2.5315597673811274e-10,0.0001027835516394932,0.9993896452617912,0.0005075709334133834
467,S34_6,6,descending,converging,0.0007,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,CHOPZONE,0.999321165831394,1.2289389791521858e-10,0.00010199533244591803,0.999321165831394,0.0005768387132660984
467,S34_6,6,descending,converging,0.0007,5.61379,low,london,3177.42,3179.37,3173.92,TIMEOUT,0.0,50,0,CHOPZONE,0.9955340928421199,8.557255972875835e-10,0.002025556436216931,0.9955340928421199,0.0024403498659375826
472,S35_6,6,descending,converging,0.0181,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,PULLBACK,0.8320120017472448,8.155178800677003e-09,0.8320120017472448,0.1679848080135077,3.1820840687445007e-06
472,S35_6,6,descending,converging,0.0181,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,PULLBACK,0.988561609674429,8.002741256289527e-09,0.988561609674429,0.011438272201559699,1.1012127002508874e-07
472,S35_6,6,descending,converging,0.0181,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,PULLBACK,0.9998886831568881,1.702047481322907e-08,0.9998886831568881,0.00011129313438202786,6.688255067007481e-09
472,S35_6,6,descending,converging,0.0181,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,PULLBACK,0.999978533082976,2.3564691522599996e-08,0.999978533082976,2.143262496533486e-05,1.0727367144404106e-08
472,S35_6,6,descending,converging,0.0181,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,PULLBACK,0.9999973593431114,3.995084411391531e-08,0.9999973593431114,2.5757348425219143e-06,2.497120202118217e-08
472,S35_6,6,descending,converging,0.0181,6.68067,high,other,3146.13,3147.02,3143.95,TIMEOUT,0.0,50,0,PULLBACK,0.9999982885430986,1.1659945276707424e-06,0.9999982885430986,4.616816184133862e-07,8.378075523183068e-08
480,S36_6,6,descending,diverging,0.2219,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,BREAKOUT,0.9920126297036631,0.9920126297036631,0.007987369706010224,2.9477016125076806e-10,2.9555656139529776e-10
480,S36_6,6,descending,diverging,0.2219,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,BREAKOUT,0.9991765549192304,0.9991765549192304,0.0008234449918191768,4.4420556595519245e-11,4.452981003109223e-11
480,S36_6,6,descending,diverging,0.2219,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,BREAKOUT,0.9992896978658868,0.9992896978658868,0.000710301967799722,8.30317178039757e-11,8.328179198710806e-11
480,S36_6,6,descending,diverging,0.2219,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,BREAKOUT,0.9991305534245567,0.9991305534245567,0.0008694464481538059,6.352800399070273e-11,6.376154668669733e-11
480,S36_6,6,descending,diverging,0.2219,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,BREAKOUT,0.9989363227824838,0.9989363227824838,0.0010636771172819204,5.0006098890167676e-11,5.0228216040898564e-11
480,S36_6,6,descending,diverging,0.2219,7.62166,high,other,3197.65,3198.98,3196.52,TIMEOUT,0.0,50,0,BREAKOUT,0.9987113081959194,0.9987113081959194,0.0012886917234452243,4.026320987330797e-11,4.037216208475409e-11
487,S37_6,6,descending,diverging,0.301,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,BREAKOUT,0.9992148880509745,0.9992148880509745,0.0007851118022858978,7.324388112020999e-11,7.349577966809168e-11
487,S37_6,6,descending,diverging,0.301,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,BREAKOUT,0.9990059729163869,0.9990059729163869,0.0009940269748265236,5.42546069732026e-11,5.4531896916278686e-11
487,S37_6,6,descending,diverging,0.301,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,BREAKOUT,0.9985169580052368,0.9985169580052368,0.0014830419233445638,3.557144781197859e-11,3.584729815926445e-11
487,S37_6,6,descending,diverging,0.301,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,BREAKOUT,0.9977324845479,0.9977324845479,0.0022675154009484904,2.5388746057778578e-11,2.5762790669896518e-11
487,S37_6,6,descending,diverging,0.301,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,BREAKOUT,0.9956256487131617,0.9956256487131617,0.004374351241458678,2.1631398453254696e-11,2.3748188447146173e-11
487,S37_6,6,descending,diverging,0.301,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,BREAKOUT,0.9672894399062452,0.9672894399062452,0.032710559956680714,5.312470820688882e-11,8.394936960766483e-11
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,15,0,PULLBACK,0.5731958327137014,0.4268028589689834,0.5731958327137014,1.5133639836508717e-10,1.3081659787558986e-06
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,PULLBACK,0.85812042676234,0.1418768209779135,0.85812042676234,2.3928089414634245e-10,2.752020465420329e-06
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,15,0,PULLBACK,0.9929074522490714,0.007090098032143675,0.9929074522490714,1.8980400497288504e-09,2.4478207448484e-06
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,PULLBACK,0.9966964072229324,0.0033012520170974044,0.9966964072229324,1.7547710660219939e-09,2.3390051991816927e-06
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,PULLBACK,0.9967820795076922,0.0032155506922626766,0.9967820795076922,1.7189454971824224e-09,2.36808109964714e-06
79,S0_7,7,descending,converging,0.1906,6.64234,high,other,2964.77,2968.54,2963.47,LOSS,-0.5,1,0,PULLBACK,0.996847369309377,0.0031502241983617785,0.996847369309377,1.6836825483391863e-09,2.404808578672063e-06
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,6,0,PULLBACK,0.9996771816844634,0.00012515313422624454,0.9996771816844634,1.2210970228569187e-08,0.00019765297034012304
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,PULLBACK,0.9996861074851459,0.00011984466079015573,0.9996861074851459,1.2101293042556073e-08,0.00019403575277077828
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,PULLBACK,0.9999309610722447,3.448684670499502e-05,0.9999309610722447,1.2929103392381426e-05,2.162297765787392e-05
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,PULLBACK,0.9999421705012718,2.381330781324083e-05,0.9999421705012718,8.931583777505675e-06,2.5084607137662013e-05
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,6,0,PULLBACK,0.9999502600685898,1.5542532019864606e-05,0.9999502600685898,5.8264388372068e-06,2.8370960553188138e-05
82,S1_7,7,ascending,converging,0.1406,6.75174,high,london,2975.25,2978.42,2973.48,LOSS,-0.5,1,0,PULLBACK,0.9998728691135963,8.571755765903846e-05,0.9998728691135963,6.916930662993572e-06,3.4496398081589946e-05
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,BREAKOUT,0.7517458917331132,0.7517458917331132,0.24825242081609736,8.147552506552248e-07,8.726955387912129e-07
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,BREAKOUT,0.9355243056708541,0.9355243056708541,0.06447543436452972,1.267375726589217e-07,1.3322704348686215e-07
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,WIN,3.0,8,1,BREAKOUT,0.9762034422550456,0.9762034422550456,0.023796502694976043,2.704469561579957e-08,2.8005282728714067e-08
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,BREAKOUT,0.9872384143803707,0.9872384143803707,0.012761570278903131,7.582762968964067e-09,7.757963154207647e-09
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,BREAKOUT,0.9924394985467611,0.9924394985467611,0.007560497156072559,2.133776225810274e-09,2.163390141678562e-09
104,S2_7,7,descending,diverging,0.3322,5.78199,low,london,2950.75,2953.55,2949.19,LOSS,-0.5,1,0,BREAKOUT,0.9956887616498731,0.9956887616498731,0.004311237188053942,5.810329269283775e-10,5.810401795000976e-10
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,BREAKOUT,0.9999962706741915,0.9999962706741915,3.7292857780550693e-06,2.001511840053161e-11,2.0015370671307075e-11
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,BREAKOUT,0.9999963940230139,0.9999963940230139,3.6059378041743435e-06,1.9567533158865663e-11,1.9614428030687933e-11
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,BREAKOUT,0.9993132445412413,0.9993132445412413,0.0006867552872805986,8.561637504647546e-11,8.586180049171163e-11
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,BREAKOUT,0.9991728020362849,0.9991728020362849,0.0008271978279929969,6.773369122834709e-11,6.798843788087204e-11
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,BREAKOUT,0.9989121085638957,0.9989121085638957,0.0010878913199593638,5.693731521372715e-11,5.920773081892251e-11
125,S3_7,7,ascending,diverging,1.2165,7.37404,high,other,2996.76,2997.91,2995.6,LOSS,-0.5,1,0,BREAKOUT,0.9879174410879086,0.9879174410879086,0.012082558297201241,2.3058520313003083e-10,3.843048240564664e-10
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1,PULLBACK,0.9999854996446315,1.2401929849141122e-05,0.9999854996446315,9.833777961737698e-07,1.1150477231459388e-06
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0,PULLBACK,0.9999970746596818,8.168936690921711e-07,0.9999970746596818,1.5979330594361683e-06,5.105135896776323e-07
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1,PULLBACK,0.9999956877011779,5.999810023566797e-07,0.9999956877011779,3.3373203823033617e-06,3.749974374928204e-07
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0,PULLBACK,0.9999924675004779,4.48063378126981e-07,0.9999924675004779,6.804381108574164e-06,2.800550354253552e-07
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,WIN,3.0,16,1,PULLBACK,0.999985894736882,3.4004124541495655e-07,0.999985894736882,1.355267229645776e-05,2.125495760982253e-07
147,S4_7,7,descending,diverging,0.001,7.42722,high,other,2965.59,2965.67,2964.68,LOSS,-0.5,2,0,PULLBACK,0.9999731947683701,2.6213900698311163e-07,0.9999731947683701,2.6379232375189934e-05,1.6386024775824725e-07
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,PULLBACK,0.9999640573783899,2.30751407355618e-06,0.9999640573783899,3.3634324382067855e-05,7.831543930043682e-10
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,PULLBACK,0.9999408203421151,2.0231496171019536e-06,0.9999408203421151,5.7154287046072874e-05,2.2212217449153477e-09
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,PULLBACK,0.9997828078823877,1.4444696136441881e-06,0.9997828078823877,0.00021571874890646784,2.8899092060008584e-08
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,PULLBACK,0.9982956399143418,9.578314867313543e-07,0.9982956399143418,0.0017027507187020155,6.515354695633799e-07
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,PULLBACK,0.9647947435204897,6.592088362253063e-07,0.9647947435204897,0.03517979805030214,2.4799220372085117e-05
167,S5_7,7,ascending,converging,0.2811,7.35579,high,other,3010.99,3014.47,3009.23,LOSS,-0.5,1,0,PULLBACK,0.6651662823595504,3.5535190131930673e-07,0.6651662823595504,0.33413484019535916,0.0006985220931890212
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.995497761893946,1.314470493084968e-09,0.001878262768505206,0.995497761893946,0.0026239740230781373
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,LOSS,-0.5,2,0,CHOPZONE,0.9992416742897272,8.949356020621333e-10,0.0001728345126471851,0.9992416742897272,0.0005854903026899021
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9992280191966642,6.802158567995287e-10,0.0001553668994258667,0.9992280191966642,0.0006166132236942145
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9991386499361059,3.7411155828317396e-10,0.00013602663496326217,0.9991386499361059,0.0007253230548192478
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9989992858400526,2.162353358681213e-10,0.00012973083666931672,0.9989992858400526,0.0008709831070426319
172,S6_7,7,ascending,converging,0.0287,6.47456,high,other,2995.79,2996.72,2992.66,WIN,3.0,4,1,CHOPZONE,0.9927365287421881,1.8835929826873904e-09,0.0026357771577681993,0.9927365287421881,0.004627692216450809
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,PULLBACK,0.9923336275242398,0.0048793963626366154,0.9923336275242398,0.0023665702545432304,0.00042040585858017153
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,PULLBACK,0.9953528134283617,0.004501950542357544,0.9953528134283617,9.247617985550604e-05,5.275984942521245e-05
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,PULLBACK,0.9512099837198097,0.04878992487040869,0.9512099837198097,9.037425426641912e-08,1.0355273758986803e-09
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,PULLBACK,0.9121459823343568,0.08785395073055782,0.9121459823343568,6.616430694199059e-08,7.707783092258527e-10
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,PULLBACK,0.8696525380765399,0.13034741701671346,0.8696525380765399,4.4315996536277804e-08,5.907501406298459e-10
180,S7_7,7,ascending,diverging,0.9495,6.68433,high,london,3034.34,3037.45,3031.11,LOSS,-0.5,1,0,PULLBACK,0.8458912119503467,0.15410820949915158,0.8458912119503467,5.761550303394729e-07,2.395471455561733e-09
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1,CHOPZONE,0.936418435783971,7.420415265158828e-10,0.00986902613055055,0.936418435783971,0.053712537343436985
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,LOSS,-0.5,1,0,CHOPZONE,0.9727530329886211,1.1887968902544019e-11,0.00046995943903102946,0.9727530329886211,0.026777007560459812
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1,CHOPZONE,0.980967945749876,5.686901727338738e-12,0.0002541215727029222,0.980967945749876,0.018777932671734145
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1,CHOPZONE,0.9791085786005379,2.2830933118555084e-12,0.00023227663206434507,0.9791085786005379,0.02065914476511466
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1,CHOPZONE,0.9751280208892866,1.2331681314550976e-12,0.0003084626967158871,0.9751280208892866,0.02456351641276432
199,S8_7,7,ascending,converging,0.1596,5.63555,low,other,3011.1,3011.26,3009.08,WIN,3.0,3,1,CHOPZONE,0.936619446373711,1.8328515409513752e-11,0.0066760107376002695,0.936619446373711,0.056704542870360274
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,4,0,PULLBACK,0.8694522545675003,1.1264648926758972e-05,0.8694522545675003,0.1289249834308044,0.0016114973527685827
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0,PULLBACK,0.9975942731881945,1.6690734214092462e-05,0.9975942731881945,0.002384401250395877,4.6348271956363205e-06
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0,PULLBACK,0.9998536657342485,0.00014627274001348032,0.9998536657342485,6.14411419001316e-08,8.459608579238894e-11
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0,PULLBACK,0.9998103844231065,0.0001895993252215315,0.9998103844231065,1.6105272045480155e-08,1.4639990269169268e-10
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0,PULLBACK,0.9997532753155881,0.0002467202202847066,0.9997532753155881,4.196379062881665e-09,2.6774804884952663e-10
203,S9_7,7,ascending,converging,0.3391,5.94079,low,london,3030.76,3031.46,3029.31,LOSS,-0.5,1,0,PULLBACK,0.999685876904549,0.00031412133951264846,0.999685876904549,1.2955066322758982e-09,4.604316815030433e-10
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0,PULLBACK,0.9976770137397557,0.0023229856794138217,0.9976770137397557,4.0362850356839173e-10,1.7720204624831587e-10
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0,PULLBACK,0.9976794933943273,0.002320506025181729,0.9976794933943273,4.031880543298417e-10,1.7730296929205806e-10
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0,PULLBACK,0.9998037983797183,0.0001961993837468543,0.9998037983797183,1.6327089719768219e-09,6.038258174684397e-10
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0,PULLBACK,0.9998076647405978,0.00019233302522711203,0.9998076647405978,1.6309863758093835e-09,6.031887120786651e-10
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0,PULLBACK,0.999807620432499,0.00019237733328106356,0.999807620432499,1.631029075196879e-09,6.031909184262459e-10
219,S10_7,7,ascending,diverging,0.412,6.38255,low,other,3068.72,3069.45,3062.34,LOSS,-0.5,1,0,PULLBACK,0.9997794102312612,0.00022058750748748355,0.9997794102312612,1.6562111506562828e-09,6.050402066516618e-10
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0,PULLBACK,0.9842801678134764,0.01571983191723813,0.9842801678134764,1.544281259327108e-10,1.1485735168090144e-10
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0,PULLBACK,0.917299718345873,0.08270028098363673,0.917299718345873,5.819396898085928e-10,8.855047904816672e-11
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0,BREAKOUT,0.990553836432861,0.990553836432861,0.009446162864580157,3.503765174100264e-10,3.5218241090194275e-10
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0,BREAKOUT,0.9983871668527814,0.9983871668527814,0.001612833072401592,3.723695650943543e-11,3.7580138608898625e-11
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0,BREAKOUT,0.9972973146912038,0.9972973146912038,0.002702685252843162,2.6992637889959972e-11,2.8960561153214594e-11
220,S11_7,7,ascending,converging,0.5362,7.30951,high,other,3083.27,3088.08,3082.67,LOSS,-0.5,2,0,BREAKOUT,0.9766754630743526,0.9766754630743526,0.023324536750654882,6.736858431773308e-11,1.0762384146534348e-10
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,5,0,PULLBACK,0.6296766456286996,0.37032330556343207,0.6296766456286996,4.8800390233338544e-08,7.477857671613671e-12
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0,PULLBACK,0.897714546858106,0.10228509931770381,0.897714546858106,3.535330934344255e-07,2.9109662001050354e-10
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0,PULLBACK,0.9946652945153163,4.031009652650264e-05,0.9946652945153163,0.005201668167059522,9.272722109776746e-05
228,S12_7,7,ascending,diverging,0.4122,7.33524,high,london,3061.73,3065.0,3057.98,LOSS,-0.5,1,0,PULLBACK,0.9398758091999775,1.2081622559590238e-05,0.9398758091999775,0.0573877350476259,0.002724374129836897
