bar_index,sequence_id,n_legs,trend,shape,efficiency_ratio,atr_at_event,volatility_regime,session,close_price,high_price,low_price,label_outcome,label_pnl_atr,label_bars_to_outcome,label_win,regime_viterbi,regime_smoothed_prob,regime_prob_BREAKOUT,regime_prob_PULLBACK,regime_prob_CHOPZONE,regime_prob_COMPRESSION,trend_numeric,shape_numeric,regime,pred_p05,pred_p25,pred_p50,pred_p75,pred_p90
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999790708367547,4.134356164475237e-06,0.9999790708367547,1.679451969258432e-05,2.873882314532393e-10,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9999790708367547,4.134356164475237e-06,0.9999790708367547,1.679451969258432e-05,2.873882314532393e-10,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,0.0,0.0,0.0,0.0,0.0
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,0.0,0.0,0.0,0.0,0.0
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,0.0,0.0,0.0,0.0,0.0
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,0.0,0.0,0.0,0.0,0.0
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,0.0,0.0,0.0,0.0,0.0
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,0.0,0.0,0.0,0.0,0.0
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,-0.17923076923076922,0.0,0.0,0.0,0.15166666666666667
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,-0.17923076923076922,0.0,0.0,0.0,0.15166666666666667
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,-0.17923076923076922,0.0,0.0,0.0,0.15166666666666667
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,-0.17923076923076922,0.0,0.0,0.0,0.15166666666666667
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,-0.17923076923076922,0.0,0.0,0.0,0.15166666666666667
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,BREAKOUT,-0.17923076923076922,0.0,0.0,0.0,0.15166666666666667
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.15312499999999998,0.0,0.0,0.0,0.1500000000000001
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.15312499999999998,0.0,0.0,0.0,0.1500000000000001
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.15312499999999998,0.0,0.0,0.0,0.1500000000000001
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.15312499999999998,0.0,0.0,0.0,0.1500000000000001
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.15312499999999998,0.0,0.0,0.0,0.1500000000000001
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.15312499999999998,0.0,0.0,0.0,0.1500000000000001
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.22518382352941174,0.0,0.0,0.0,0.16627819548872183
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.22518382352941174,0.0,0.0,0.0,0.16627819548872183
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.22518382352941174,0.0,0.0,0.0,0.16627819548872183
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.22518382352941174,0.0,0.0,0.0,0.16627819548872183
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.22518382352941174,0.0,0.0,0.0,0.16627819548872183
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.22518382352941174,0.0,0.0,0.0,0.16627819548872183
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.12496318114874815,0.0,0.0,0.0,0.04597238204833142
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.12496318114874815,0.0,0.0,0.0,0.04597238204833142
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.12496318114874815,0.0,0.0,0.0,0.04597238204833142
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.12496318114874815,0.0,0.0,0.0,0.04597238204833142
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.12496318114874815,0.0,0.0,0.0,0.04597238204833142
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.12496318114874815,0.0,0.0,0.0,0.04597238204833142
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
487,S38_5,5,descending,converging,0.2002,7.86009,high,other,3160.04,3161.25,3158.85,TIMEOUT,0.0,50,0,PULLBACK,0.9998974396351836,2.641782367614912e-06,0.9998974396351836,9.99087512943644e-05,9.83115439524946e-09,1,0,PULLBACK,-0.08317161916312915,0.0,0.0,0.0,0.14500000000000002
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995925925975178,2.1272867952509597e-07,0.9995925925975178,3.880158207357984e-07,0.000406806657982,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9995269138704892,1.421264847938998e-07,0.9995269138704892,4.2822817483518e-07,0.0004725157748509,1,0,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S0_6,6,descending,converging,0.1345,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,PULLBACK,0.9998531749624054,8.028430885044038e-07,0.9998531749624054,3.01794353192061e-07,0.0001457204001528,1,0,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
