bar_index,entry_regime,pnl_pct,r_multiple,exit_reason
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,PULLBACK,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
378,BREAKOUT,-0.0011267274007569707,-1.0,LOSS
